"","Channel 1 Ave. (C)"
"01:21:08","21.768"
"01:21:09","21.774"
"01:21:10","21.781"
"01:21:11","21.775"
"01:21:12","21.784"
"01:21:13","21.784"
"01:21:14","21.784"
"01:21:15","21.781"
"01:21:16","21.779"
"01:21:17","21.775"
"01:21:18","21.765"
"01:21:19","21.762"
"01:21:20","21.767"
"01:21:21","21.761"
"01:21:22","21.765"
"01:21:23","21.761"
"01:21:24","21.772"
"01:21:25","21.770"
"01:21:26","21.776"
"01:21:27","21.774"
"01:21:28","21.770"
"01:21:29","21.772"
"01:21:30","21.770"
"01:21:31","21.773"
"01:21:32","21.773"
"01:21:33","21.777"
"01:21:34","21.775"
"01:21:35","21.769"
"01:21:36","21.778"
"01:21:37","21.774"
"01:21:38","21.772"
"01:21:39","21.780"
"01:21:40","21.783"
"01:21:41","21.776"
"01:21:42","21.776"
"01:21:43","21.781"
"01:21:44","21.777"
"01:21:45","21.777"
"01:21:46","21.775"
"01:21:47","21.771"
"01:21:48","21.773"
"01:21:49","21.773"
"01:21:50","21.780"
"01:21:51","21.767"
"01:21:52","21.769"
"01:21:53","21.776"
"01:21:54","21.771"
"01:21:55","21.763"
"01:21:56","21.763"
"01:21:57","21.770"
"01:21:58","21.774"
"01:21:59","21.770"
"01:22:00","21.776"
"01:22:01","21.783"
"01:22:02","21.779"
"01:22:03","21.777"
"01:22:04","21.764"
"01:22:05","21.775"
"01:22:06","21.775"
"01:22:07","21.775"
"01:22:08","21.778"
"01:22:09","21.767"
"01:22:10","21.765"
"01:22:11","21.774"
"01:22:12","21.780"
"01:22:13","21.779"
"01:22:14","21.772"
"01:22:15","21.776"
"01:22:16","21.785"
"01:22:17","21.781"
"01:22:18","21.784"
"01:22:19","21.779"
"01:22:20","21.777"
"01:22:21","21.773"
"01:22:22","21.777"
"01:22:23","21.777"
"01:22:24","21.786"
"01:22:25","21.785"
"01:22:26","21.785"
"01:22:27","21.780"
"01:22:28","21.781"
"01:22:29","21.778"
"01:22:30","21.783"
"01:22:31","21.787"
"01:22:32","21.786"
"01:22:33","21.783"
"01:22:34","21.783"
"01:22:35","21.784"
"01:22:36","21.786"
"01:22:37","21.786"
"01:22:38","21.780"
"01:22:39","21.787"
"01:22:40","21.782"
"01:22:41","21.783"
"01:22:42","21.774"
"01:22:43","21.778"
"01:22:44","21.785"
"01:22:45","21.790"
"01:22:46","21.792"
"01:22:47","21.790"
"01:22:48","21.797"
"01:22:49","21.799"
"01:22:50","21.804"
"01:22:51","21.808"
"01:22:52","21.797"
"01:22:53","21.800"
"01:22:54","21.797"
"01:22:55","21.797"
"01:22:56","21.795"
"01:22:57","21.783"
"01:22:58","21.796"
"01:22:59","21.791"
"01:23:00","21.792"
"01:23:01","21.796"
"01:23:02","21.788"
"01:23:03","21.790"
"01:23:04","21.794"
"01:23:05","21.782"
"01:23:06","21.782"
"01:23:07","21.788"
"01:23:08","21.784"
"01:23:09","21.775"
"01:23:10","21.782"
"01:23:11","21.785"
"01:23:12","21.787"
"01:23:13","21.780"
"01:23:14","21.778"
"01:23:15","21.783"
"01:23:16","21.796"
"01:23:17","21.788"
"01:23:18","21.784"
"01:23:19","21.794"
"01:23:20","21.804"
"01:23:21","21.797"
"01:23:22","21.802"
"01:23:23","21.795"
"01:23:24","21.795"
"01:23:25","21.793"
"01:23:26","21.804"
"01:23:27","21.794"
"01:23:28","21.789"
"01:23:29","21.781"
"01:23:30","21.787"
"01:23:31","21.790"
"01:23:32","21.799"
"01:23:33","21.792"
"01:23:34","21.786"
"01:23:35","21.790"
"01:23:36","21.795"
"01:23:37","21.788"
"01:23:38","21.791"
"01:23:39","21.778"
"01:23:40","21.778"
"01:23:41","21.780"
"01:23:42","21.780"
"01:23:43","21.783"
"01:23:44","21.789"
"01:23:45","21.781"
"01:23:46","21.792"
"01:23:47","21.794"
"01:23:48","21.788"
"01:23:49","21.794"
"01:23:50","21.786"
"01:23:51","21.784"
"01:23:52","21.786"
"01:23:53","21.784"
"01:23:54","21.790"
"01:23:55","21.788"
"01:23:56","21.789"
"01:23:57","21.798"
"01:23:58","21.795"
"01:23:59","21.796"
"01:24:00","21.801"
"01:24:01","21.798"
"01:24:02","21.796"
"01:24:03","21.790"
"01:24:04","21.790"
"01:24:05","21.786"
"01:24:06","21.788"
"01:24:07","21.795"
"01:24:08","21.801"
"01:24:09","21.797"
"01:24:10","21.797"
"01:24:11","21.797"
"01:24:12","21.799"
"01:24:13","21.793"
"01:24:14","21.795"
"01:24:15","21.794"
"01:24:16","21.794"
"01:24:17","21.791"
"01:24:18","21.789"
"01:24:19","21.798"
"01:24:20","21.799"
"01:24:21","21.797"
"01:24:22","21.788"
"01:24:23","21.786"
"01:24:24","21.787"
"01:24:25","21.789"
"01:24:26","21.786"
"01:24:27","21.788"
"01:24:28","21.793"
"01:24:29","21.799"
"01:24:30","21.786"
"01:24:31","21.787"
"01:24:32","21.791"
"01:24:33","21.791"
"01:24:34","21.794"
"01:24:35","21.796"
"01:24:36","21.798"
"01:24:37","21.794"
"01:24:38","21.796"
"01:24:39","21.794"
"01:24:40","21.803"
"01:24:41","21.797"
"01:24:42","21.788"
"01:24:43","21.792"
"01:24:44","21.791"
"01:24:45","21.795"
"01:24:46","21.797"
"01:24:47","21.795"
"01:24:48","21.789"
"01:24:49","21.795"
"01:24:50","21.782"
"01:24:51","21.797"
"01:24:52","21.796"
"01:24:53","21.787"
"01:24:54","21.791"
"01:24:55","21.789"
"01:24:56","21.784"
"01:24:57","21.783"
"01:24:58","21.781"
"01:24:59","21.777"
"01:25:00","21.780"
"01:25:01","21.782"
"01:25:02","21.779"
"01:25:03","21.779"
"01:25:04","21.779"
"01:25:05","21.780"
"01:25:06","21.777"
"01:25:07","21.779"
"01:25:08","21.770"
"01:25:09","21.776"
"01:25:10","21.777"
"01:25:11","21.778"
"01:25:12","21.783"
"01:25:13","21.774"
"01:25:14","21.781"
"01:25:15","21.783"
"01:25:16","21.778"
"01:25:17","21.783"
"01:25:18","21.782"
"01:25:19","21.782"
"01:25:20","21.785"
"01:25:21","21.786"
"01:25:22","21.784"
"01:25:23","21.787"
"01:25:24","21.782"
"01:25:25","21.775"
"01:25:26","21.779"
"01:25:27","21.780"
"01:25:28","21.780"
"01:25:29","21.777"
"01:25:30","21.775"
"01:25:31","21.776"
"01:25:32","21.771"
"01:25:33","21.769"
"01:25:34","21.774"
"01:25:35","21.777"
"01:25:36","21.783"
"01:25:37","21.787"
"01:25:38","21.786"
"01:25:39","21.784"
"01:25:40","21.777"
"01:25:41","21.783"
"01:25:42","21.779"
"01:25:43","21.783"
"01:25:44","21.781"
"01:25:45","21.782"
"01:25:46","21.777"
"01:25:47","21.778"
"01:25:48","21.784"
"01:25:49","21.782"
"01:25:50","21.786"
"01:25:51","21.783"
"01:25:52","21.782"
"01:25:53","21.787"
"01:25:54","21.777"
"01:25:55","21.780"
"01:25:56","21.784"
"01:25:57","21.778"
"01:25:58","21.781"
"01:25:59","21.779"
"01:26:00","21.786"
"01:26:01","21.785"
"01:26:02","21.777"
"01:26:03","21.776"
"01:26:04","21.775"
"01:26:05","21.781"
"01:26:06","21.774"
"01:26:07","21.771"
"01:26:08","21.780"
"01:26:09","21.773"
"01:26:10","21.775"
"01:26:11","21.775"
"01:26:12","21.773"
"01:26:13","21.773"
"01:26:14","21.778"
"01:26:15","21.772"
"01:26:16","21.774"
"01:26:17","21.778"
"01:26:18","21.771"
"01:26:19","21.781"
"01:26:20","21.785"
"01:26:21","21.785"
"01:26:22","21.778"
"01:26:23","21.771"
"01:26:24","21.766"
"01:26:25","21.769"
"01:26:26","21.770"
"01:26:27","21.769"
"01:26:28","21.770"
"01:26:29","21.779"
"01:26:30","21.770"
"01:26:31","21.780"
"01:26:32","21.775"
"01:26:33","21.778"
"01:26:34","21.780"
"01:26:35","21.782"
"01:26:36","21.775"
"01:26:37","21.777"
"01:26:38","21.774"
"01:26:39","21.778"
"01:26:40","21.777"
"01:26:41","21.785"
"01:26:42","21.780"
"01:26:43","21.773"
"01:26:44","21.773"
"01:26:45","21.774"
"01:26:46","21.777"
"01:26:47","21.782"
"01:26:48","21.770"
"01:26:49","21.772"
"01:26:50","21.767"
"01:26:51","21.773"
"01:26:52","21.765"
"01:26:53","21.770"
"01:26:54","21.777"
"01:26:55","21.770"
"01:26:56","21.769"
"01:26:57","21.778"
"01:26:58","21.777"
"01:26:59","21.778"
"01:27:00","21.781"
"01:27:01","21.783"
"01:27:02","21.773"
"01:27:03","21.771"
"01:27:04","21.760"
"01:27:05","21.757"
"01:27:06","21.757"
"01:27:07","21.769"
"01:27:08","21.765"
"01:27:09","21.766"
"01:27:10","21.766"
"01:27:11","21.765"
"01:27:12","21.768"
"01:27:13","21.765"
"01:27:14","21.760"
"01:27:15","21.771"
"01:27:16","21.767"
"01:27:17","21.767"
"01:27:18","21.762"
"01:27:19","21.761"
"01:27:20","21.770"
"01:27:21","21.769"
"01:27:22","21.769"
"01:27:23","21.768"
"01:27:24","21.762"
"01:27:25","21.763"
"01:27:26","21.773"
"01:27:27","21.772"
"01:27:28","21.769"
"01:27:29","21.772"
"01:27:30","21.764"
"01:27:31","21.770"
"01:27:32","21.772"
"01:27:33","21.767"
"01:27:34","21.765"
"01:27:35","21.759"
"01:27:36","21.766"
"01:27:37","21.765"
"01:27:38","21.766"
"01:27:39","21.764"
"01:27:40","21.759"
"01:27:41","21.762"
"01:27:42","21.773"
"01:27:43","21.768"
"01:27:44","21.771"
"01:27:45","21.768"
"01:27:46","21.769"
"01:27:47","21.768"
"01:27:48","21.764"
"01:27:49","21.755"
"01:27:50","21.754"
"01:27:51","21.756"
"01:27:52","21.762"
"01:27:53","21.762"
"01:27:54","21.765"
"01:27:55","21.763"
"01:27:56","21.762"
"01:27:57","21.762"
"01:27:58","21.766"
"01:27:59","21.763"
"01:28:00","21.758"
"01:28:01","21.763"
"01:28:02","21.761"
"01:28:03","21.761"
"01:28:04","21.754"
"01:28:05","21.756"
"01:28:06","21.747"
"01:28:07","21.760"
"01:28:08","21.760"
"01:28:09","21.758"
"01:28:10","21.757"
"01:28:11","21.753"
"01:28:12","21.753"
"01:28:13","21.753"
"01:28:14","21.756"
"01:28:15","21.756"
"01:28:16","21.760"
"01:28:17","21.758"
"01:28:18","21.760"
"01:28:19","21.757"
"01:28:20","21.756"
"01:28:21","21.761"
"01:28:22","21.752"
"01:28:23","21.757"
"01:28:24","21.763"
"01:28:25","21.768"
"01:28:26","21.770"
"01:28:27","21.766"
"01:28:28","21.764"
"01:28:29","21.761"
"01:28:30","21.760"
"01:28:31","21.759"
"01:28:32","21.764"
"01:28:33","21.767"
"01:28:34","21.772"
"01:28:35","21.766"
"01:28:36","21.764"
"01:28:37","21.761"
"01:28:38","21.758"
"01:28:39","21.757"
"01:28:40","21.746"
"01:28:41","21.746"
"01:28:42","21.752"
"01:28:43","21.761"
"01:28:44","21.754"
"01:28:45","21.755"
"01:28:46","21.749"
"01:28:47","21.748"
"01:28:48","21.756"
"01:28:49","21.762"
"01:28:50","21.765"
"01:28:51","21.754"
"01:28:52","21.766"
"01:28:53","21.764"
"01:28:54","21.767"
"01:28:55","21.772"
"01:28:56","21.772"
"01:28:57","21.776"
"01:28:58","21.774"
"01:28:59","21.775"
"01:29:00","21.774"
"01:29:01","21.770"
"01:29:02","21.772"
"01:29:03","21.777"
"01:29:04","21.770"
"01:29:05","21.775"
"01:29:06","21.776"
"01:29:07","21.771"
"01:29:08","21.771"
"01:29:09","21.773"
"01:29:10","21.763"
"01:29:11","21.770"
"01:29:12","21.768"
"01:29:13","21.776"
"01:29:14","21.765"
"01:29:15","21.764"
"01:29:16","21.764"
"01:29:17","21.772"
"01:29:18","21.772"
"01:29:19","21.775"
"01:29:20","21.772"
"01:29:21","21.772"
"01:29:22","21.773"
"01:29:23","21.766"
"01:29:24","21.766"
"01:29:25","21.766"
"01:29:26","21.766"
"01:29:27","21.757"
"01:29:28","21.763"
"01:29:29","21.763"
"01:29:30","21.757"
"01:29:31","21.768"
"01:29:32","21.765"
"01:29:33","21.766"
"01:29:34","21.758"
"01:29:35","21.759"
"01:29:36","21.762"
"01:29:37","21.771"
"01:29:38","21.771"
"01:29:39","21.770"
"01:29:40","21.765"
"01:29:41","21.762"
"01:29:42","21.762"
"01:29:43","21.763"
"01:29:44","21.768"
"01:29:45","21.764"
"01:29:46","21.764"
"01:29:47","21.764"
"01:29:48","21.770"
"01:29:49","21.776"
"01:29:50","21.767"
"01:29:51","21.774"
"01:29:52","21.773"
"01:29:53","21.767"
"01:29:54","21.759"
"01:29:55","21.763"
"01:29:56","21.763"
"01:29:57","21.761"
"01:29:58","21.760"
"01:29:59","21.760"
"01:30:00","21.767"
"01:30:01","21.770"
"01:30:02","21.754"
"01:30:03","21.759"
"01:30:04","21.760"
"01:30:05","21.761"
"01:30:06","21.761"
"01:30:07","21.758"
"01:30:08","21.756"
"01:30:09","21.762"
"01:30:10","21.765"
"01:30:11","21.765"
"01:30:12","21.767"
"01:30:13","21.767"
"01:30:14","21.762"
"01:30:15","21.759"
"01:30:16","21.757"
"01:30:17","21.762"
"01:30:18","21.762"
"01:30:19","21.769"
"01:30:20","21.768"
"01:30:21","21.772"
"01:30:22","21.771"
"01:30:23","21.771"
"01:30:24","21.771"
"01:30:25","21.761"
"01:30:26","21.760"
"01:30:27","21.765"
"01:30:28","21.768"
"01:30:29","21.764"
"01:30:30","21.761"
"01:30:31","21.767"
"01:30:32","21.767"
"01:30:33","21.771"
"01:30:34","21.758"
"01:30:35","21.764"
"01:30:36","21.766"
"01:30:37","21.774"
"01:30:38","21.761"
"01:30:39","21.751"
"01:30:40","21.755"
"01:30:41","21.754"
"01:30:42","21.762"
"01:30:43","21.760"
"01:30:44","21.772"
"01:30:45","21.766"
"01:30:46","21.762"
"01:30:47","21.757"
"01:30:48","21.756"
"01:30:49","21.763"
"01:30:50","21.765"
"01:30:51","21.764"
"01:30:52","21.760"
"01:30:53","21.761"
"01:30:54","21.763"
"01:30:55","21.760"
"01:30:56","21.757"
"01:30:57","21.756"
"01:30:58","21.761"
"01:30:59","21.755"
"01:31:00","21.757"
"01:31:01","21.755"
"01:31:02","21.758"
"01:31:03","21.756"
"01:31:04","21.759"
"01:31:05","21.760"
"01:31:06","21.763"
"01:31:07","21.766"
"01:31:08","21.756"
"01:31:09","21.755"
"01:31:10","21.756"
"01:31:11","21.756"
"01:31:12","21.762"
"01:31:13","21.767"
"01:31:14","21.760"
"01:31:15","21.756"
"01:31:16","21.757"
"01:31:17","21.763"
"01:31:18","21.762"
"01:31:19","21.759"
"01:31:20","21.759"
"01:31:21","21.759"
"01:31:22","21.759"
"01:31:23","21.764"
"01:31:24","21.762"
"01:31:25","21.761"
"01:31:26","21.765"
"01:31:27","21.762"
"01:31:28","21.768"
"01:31:29","21.768"
"01:31:30","21.764"
"01:31:31","21.759"
"01:31:32","21.763"
"01:31:33","21.754"
"01:31:34","21.758"
"01:31:35","21.768"
"01:31:36","21.768"
"01:31:37","21.767"
"01:31:38","21.759"
"01:31:39","21.768"
"01:31:40","21.763"
"01:31:41","21.756"
"01:31:42","21.761"
"01:31:43","21.756"
"01:31:44","21.759"
"01:31:45","21.763"
"01:31:46","21.762"
"01:31:47","21.753"
"01:31:48","21.757"
"01:31:49","21.755"
"01:31:50","21.756"
"01:31:51","21.761"
"01:31:52","21.763"
"01:31:53","21.757"
"01:31:54","21.761"
"01:31:55","21.760"
"01:31:56","21.766"
"01:31:57","21.764"
"01:31:58","21.770"
"01:31:59","21.779"
"01:32:00","21.768"
"01:32:01","21.771"
"01:32:02","21.764"
"01:32:03","21.766"
"01:32:04","21.759"
"01:32:05","21.761"
"01:32:06","21.770"
"01:32:07","21.766"
"01:32:08","21.763"
"01:32:09","21.771"
"01:32:10","21.769"
"01:32:11","21.768"
"01:32:12","21.768"
"01:32:13","21.758"
"01:32:14","21.753"
"01:32:15","21.757"
"01:32:16","21.754"
"01:32:17","21.765"
"01:32:18","21.763"
"01:32:19","21.766"
"01:32:20","21.762"
"01:32:21","21.771"
"01:32:22","21.765"
"01:32:23","21.761"
"01:32:24","21.757"
"01:32:25","21.766"
"01:32:26","21.768"
"01:32:27","21.765"
"01:32:28","21.769"
"01:32:29","21.763"
"01:32:30","21.759"
"01:32:31","21.761"
"01:32:32","21.772"
"01:32:33","21.766"
"01:32:34","21.765"
"01:32:35","21.768"
"01:32:36","21.753"
"01:32:37","21.762"
"01:32:38","21.761"
"01:32:39","21.771"
"01:32:40","21.773"
"01:32:41","21.768"
"01:32:42","21.764"
"01:32:43","21.765"
"01:32:44","21.765"
"01:32:45","21.765"
"01:32:46","21.763"
"01:32:47","21.761"
"01:32:48","21.763"
"01:32:49","21.767"
"01:32:50","21.767"
"01:32:51","21.768"
"01:32:52","21.768"
"01:32:53","21.762"
"01:32:54","21.771"
"01:32:55","21.766"
"01:32:56","21.767"
"01:32:57","21.765"
"01:32:58","21.770"
"01:32:59","21.770"
"01:33:00","21.769"
"01:33:01","21.772"
"01:33:02","21.770"
"01:33:03","21.768"
"01:33:04","21.770"
"01:33:05","21.773"
"01:33:06","21.765"
"01:33:07","21.776"
"01:33:08","21.767"
"01:33:09","21.767"
"01:33:10","21.772"
"01:33:11","21.773"
"01:33:12","21.779"
"01:33:13","21.776"
"01:33:14","21.785"
"01:33:15","21.783"
"01:33:16","21.774"
"01:33:17","21.774"
"01:33:18","21.778"
"01:33:19","21.768"
"01:33:20","21.770"
"01:33:21","21.774"
"01:33:22","21.775"
"01:33:23","21.765"
"01:33:24","21.770"
"01:33:25","21.777"
"01:33:26","21.762"
"01:33:27","21.766"
"01:33:28","21.767"
"01:33:29","21.781"
"01:33:30","21.777"
"01:33:31","21.775"
"01:33:32","21.774"
"01:33:33","21.770"
"01:33:34","21.771"
"01:33:35","21.767"
"01:33:36","21.771"
"01:33:37","21.777"
"01:33:38","21.777"
"01:33:39","21.777"
"01:33:40","21.774"
"01:33:41","21.773"
"01:33:42","21.780"
"01:33:43","21.780"
"01:33:44","21.771"
"01:33:45","21.766"
"01:33:46","21.771"
"01:33:47","21.771"
"01:33:48","21.770"
"01:33:49","21.772"
"01:33:50","21.766"
"01:33:51","21.778"
"01:33:52","21.773"
"01:33:53","21.768"
"01:33:54","21.778"
"01:33:55","21.779"
"01:33:56","21.779"
"01:33:57","21.781"
"01:33:58","21.772"
"01:33:59","21.766"
"01:34:00","21.770"
"01:34:01","21.770"
"01:34:02","21.773"
"01:34:03","21.780"
"01:34:04","21.774"
"01:34:05","21.781"
"01:34:06","21.783"
"01:34:07","21.777"
"01:34:08","21.773"
"01:34:09","21.776"
"01:34:10","21.780"
"01:34:11","21.775"
"01:34:12","21.766"
"01:34:13","21.768"
"01:34:14","21.777"
"01:34:15","21.777"
"01:34:16","21.773"
"01:34:17","21.764"
"01:34:18","21.765"
"01:34:19","21.759"
"01:34:20","21.765"
"01:34:21","21.762"
"01:34:22","21.774"
"01:34:23","21.769"
"01:34:24","21.764"
"01:34:25","21.762"
"01:34:26","21.770"
"01:34:27","21.755"
"01:34:28","21.750"
"01:34:29","21.758"
"01:34:30","21.753"
"01:34:31","21.758"
"01:34:32","21.756"
"01:34:33","21.759"
"01:34:34","21.751"
"01:34:35","21.761"
"01:34:36","21.756"
"01:34:37","21.750"
"01:34:38","21.753"
"01:34:39","21.754"
"01:34:40","21.754"
"01:34:41","21.758"
"01:34:42","21.753"
"01:34:43","21.755"
"01:34:44","21.754"
"01:34:45","21.753"
"01:34:46","21.752"
"01:34:47","21.749"
"01:34:48","21.752"
"01:34:49","21.752"
"01:34:50","21.754"
"01:34:51","21.755"
"01:34:52","21.752"
"01:34:53","21.756"
"01:34:54","21.757"
"01:34:55","21.756"
"01:34:56","21.756"
"01:34:57","21.753"
"01:34:58","21.752"
"01:34:59","21.750"
"01:35:00","21.750"
"01:35:01","21.753"
"01:35:02","21.755"
"01:35:03","21.759"
"01:35:04","21.767"
"01:35:05","21.761"
"01:35:06","21.761"
"01:35:07","21.762"
"01:35:08","21.757"
"01:35:09","21.765"
"01:35:10","21.770"
"01:35:11","21.766"
"01:35:12","21.766"
"01:35:13","21.764"
"01:35:14","21.761"
"01:35:15","21.765"
"01:35:16","21.764"
"01:35:17","21.764"
"01:35:18","21.765"
"01:35:19","21.764"
"01:35:20","21.772"
"01:35:21","21.758"
"01:35:22","21.751"
"01:35:23","21.751"
"01:35:24","21.759"
"01:35:25","21.761"
"01:35:26","21.754"
"01:35:27","21.758"
"01:35:28","21.764"
"01:35:29","21.767"
"01:35:30","21.767"
"01:35:31","21.767"
"01:35:32","21.767"
"01:35:33","21.768"
"01:35:34","21.762"
"01:35:35","21.760"
"01:35:36","21.765"
"01:35:37","21.758"
"01:35:38","21.758"
"01:35:39","21.759"
"01:35:40","21.764"
"01:35:41","21.762"
"01:35:42","21.764"
"01:35:43","21.762"
"01:35:44","21.761"
"01:35:45","21.758"
"01:35:46","21.761"
"01:35:47","21.760"
"01:35:48","21.765"
"01:35:49","21.759"
"01:35:50","21.763"
"01:35:51","21.760"
"01:35:52","21.764"
"01:35:53","21.756"
"01:35:54","21.757"
"01:35:55","21.760"
"01:35:56","21.766"
"01:35:57","21.761"
"01:35:58","21.754"
"01:35:59","21.757"
"01:36:00","21.755"
"01:36:01","21.755"
"01:36:02","21.756"
"01:36:03","21.754"
"01:36:04","21.756"
"01:36:05","21.750"
"01:36:06","21.757"
"01:36:07","21.759"
"01:36:08","21.756"
"01:36:09","21.763"
"01:36:10","21.762"
"01:36:11","21.763"
"01:36:12","21.755"
"01:36:13","21.767"
"01:36:14","21.761"
"01:36:15","21.759"
"01:36:16","21.755"
"01:36:17","21.756"
"01:36:18","21.757"
"01:36:19","21.763"
"01:36:20","21.761"
"01:36:21","21.763"
"01:36:22","21.772"
"01:36:23","21.763"
"01:36:24","21.770"
"01:36:25","21.770"
"01:36:26","21.765"
"01:36:27","21.767"
"01:36:28","21.766"
"01:36:29","21.772"
"01:36:30","21.772"
"01:36:31","21.769"
"01:36:32","21.768"
"01:36:33","21.761"
"01:36:34","21.768"
"01:36:35","21.756"
"01:36:36","21.758"
"01:36:37","21.757"
"01:36:38","21.754"
"01:36:39","21.749"
"01:36:40","21.744"
"01:36:41","21.751"
"01:36:42","21.744"
"01:36:43","21.746"
"01:36:44","21.757"
"01:36:45","21.758"
"01:36:46","21.763"
"01:36:47","21.761"
"01:36:48","21.755"
"01:36:49","21.752"
"01:36:50","21.754"
"01:36:51","21.756"
"01:36:52","21.759"
"01:36:53","21.754"
"01:36:54","21.753"
"01:36:55","21.748"
"01:36:56","21.749"
"01:36:57","21.754"
"01:36:58","21.750"
"01:36:59","21.751"
"01:37:00","21.758"
"01:37:01","21.756"
"01:37:02","21.763"
"01:37:03","21.767"
"01:37:04","21.761"
"01:37:05","21.763"
"01:37:06","21.762"
"01:37:07","21.759"
"01:37:08","21.765"
"01:37:09","21.759"
"01:37:10","21.762"
"01:37:11","21.765"
"01:37:12","21.754"
"01:37:13","21.754"
"01:37:14","21.754"
"01:37:15","21.760"
"01:37:16","21.762"
"01:37:17","21.756"
"01:37:18","21.753"
"01:37:19","21.749"
"01:37:20","21.754"
"01:37:21","21.754"
"01:37:22","21.755"
"01:37:23","21.752"
"01:37:24","21.753"
"01:37:25","21.762"
"01:37:26","21.761"
"01:37:27","21.755"
"01:37:28","21.756"
"01:37:29","21.760"
"01:37:30","21.750"
"01:37:31","21.746"
"01:37:32","21.755"
"01:37:33","21.755"
"01:37:34","21.754"
"01:37:35","21.756"
"01:37:36","21.751"
"01:37:37","21.757"
"01:37:38","21.758"
"01:37:39","21.752"
"01:37:40","21.748"
"01:37:41","21.752"
"01:37:42","21.749"
"01:37:43","21.743"
"01:37:44","21.748"
"01:37:45","21.748"
"01:37:46","21.751"
"01:37:47","21.747"
"01:37:48","21.744"
"01:37:49","21.740"
"01:37:50","21.739"
"01:37:51","21.737"
"01:37:52","21.743"
"01:37:53","21.741"
"01:37:54","21.743"
"01:37:55","21.746"
"01:37:56","21.747"
"01:37:57","21.744"
"01:37:58","21.755"
"01:37:59","21.744"
"01:38:00","21.753"
"01:38:01","21.749"
"01:38:02","21.739"
"01:38:03","21.747"
"01:38:04","21.748"
"01:38:05","21.743"
"01:38:06","21.739"
"01:38:07","21.739"
"01:38:08","21.748"
"01:38:09","21.748"
"01:38:10","21.748"
"01:38:11","21.743"
"01:38:12","21.744"
"01:38:13","21.741"
"01:38:14","21.745"
"01:38:15","21.750"
"01:38:16","21.747"
"01:38:17","21.736"
"01:38:18","21.745"
"01:38:19","21.742"
"01:38:20","21.741"
"01:38:21","21.741"
"01:38:22","21.732"
"01:38:23","21.738"
"01:38:24","21.737"
"01:38:25","21.738"
"01:38:26","21.744"
"01:38:27","21.737"
"01:38:28","21.732"
"01:38:29","21.728"
"01:38:30","21.727"
"01:38:31","21.729"
"01:38:32","21.727"
"01:38:33","21.738"
"01:38:34","21.742"
"01:38:35","21.746"
"01:38:36","21.740"
"01:38:37","21.739"
"01:38:38","21.741"
"01:38:39","21.736"
"01:38:40","21.747"
"01:38:41","21.736"
"01:38:42","21.736"
"01:38:43","21.737"
"01:38:44","21.737"
"01:38:45","21.741"
"01:38:46","21.737"
"01:38:47","21.741"
"01:38:48","21.737"
"01:38:49","21.739"
"01:38:50","21.742"
"01:38:51","21.743"
"01:38:52","21.735"
"01:38:53","21.740"
"01:38:54","21.738"
"01:38:55","21.741"
"01:38:56","21.747"
"01:38:57","21.741"
"01:38:58","21.742"
"01:38:59","21.745"
"01:39:00","21.748"
"01:39:01","21.743"
"01:39:02","21.749"
"01:39:03","21.740"
"01:39:04","21.735"
"01:39:05","21.738"
"01:39:06","21.735"
"01:39:07","21.735"
"01:39:08","21.738"
"01:39:09","21.738"
"01:39:10","21.747"
"01:39:11","21.749"
"01:39:12","21.746"
